0,1,2
4.12,848.781250013,1150.0
6.19,851.007812513,1237.0
11.17,849.968750013,1306.0
17.83,849.617187513,1235.0
20.46,849.593750013,1184.0
-13.35,850.734375013,1190.0
-5.11,848.773437513,1195.0
15.0,849.906250013,1210.0
6.48,850.968750013,1232.0
13.27,849.898437513,1187.0
10.62,849.203125013,1258.0
17.46,849.179687513,1263.0
23.37,848.750000013,1260.0
14.21,851.328125013,1252.0
-12.58,850.812500013,1248.0
6.75,849.609375013,1184.0
12.29,849.593750013,1170.0
18.17,848.945312513,1171.0
19.83,849.742187513,1195.0
10.87,850.375000013,1330.0
23.23,849.523437513,1195.0
17.73,850.195312513,1251.0
-0.25,850.515625013,1262.0
23.14,848.820312513,1163.0
12.14,850.226562513,1241.0
18.35,849.820312513,1261.0
24.39,848.960937513,1247.0
7.63,849.132812513,1249.0
8.4,850.132812513,1253.0
10.19,850.460937513,1263.0
25.27,850.406250013,1248.0
9.04,850.960937513,1227.0
-13.79,849.296875013,1410.0
21.91,849.101562513,1195.0
32.93,848.921875013,1252.0
19.0,849.140625013,1262.0
11.98,850.414062513,1191.0
-11.81,850.000000013,1186.0
-0.65,850.718750013,1190.0
15.27,849.625000013,1236.0
8.44,851.179687513,1205.0
17.64,849.148437513,1281.0
-13.44,849.703125013,1244.0
-12.23,848.875000013,1294.0
-15.08,849.382812513,1461.0
-16.58,848.984375013,1358.0
-3.86,848.734375013,1202.0
0.27,851.039062513,1243.0
7.89,849.929687513,1189.0
15.79,848.789062513,1119.0
28.68,848.898437513,1229.0
15.52,848.578125013,1184.0
3.75,851.695312513,1225.0
-4.36,850.781250013,1216.0
-14.42,849.062500013,1300.0
-16.94,849.257812513,1219.0
-11.58,850.539062513,1197.0
-13.58,849.773437513,1175.0
22.18,849.007812513,1245.0
12.52,848.898437513,1143.0
21.73,849.570312513,1243.0
6.37,848.492187513,1217.0
9.33,851.578125013,1236.0
-12.02,850.312500013,1204.0
10.23,850.375000013,1252.0
15.89,850.281250013,1290.0
23.79,849.687500013,1252.0
2.16,848.953125013,1238.0
4.41,849.187500013,1234.0
-0.4,851.804687513,1265.0
-7.75,849.765625013,1204.0
-8.13,850.414062513,1241.0
-3.04,851.804687513,1221.0
1.6,851.179687513,1233.0
-11.69,850.328125013,1240.0
-12.08,848.976562513,1273.0
15.29,849.687500013,1230.0
12.48,850.632812513,1209.0
3.86,849.562500013,1166.0
6.11,849.304687513,1211.0
-2.65,851.125000013,1268.0
29.27,849.195312513,1311.0
37.95,848.890625013,1184.0
12.89,850.289062513,1239.0
-15.06,849.148437513,1253.0
-15.17,848.710937513,1225.0
11.04,850.351562513,1205.0
19.98,849.078125013,1264.0
10.06,850.617187513,1261.0
-12.04,851.054687513,1259.0
-11.67,850.304687513,1227.0
-13.4,849.820312513,1213.0
-9.94,850.312500013,1250.0
-10.02,850.429687513,1251.0
21.87,848.953125013,1194.0
24.21,849.234375013,1294.0
18.19,848.750000013,1186.0
21.39,849.078125013,1218.0
35.31,849.109375013,1226.0
14.29,849.023437513,1249.0
7.9,851.515625013,1226.0
17.1,850.335937513,1243.0
20.08,848.679687513,1313.0
16.04,849.062500013,1244.0
20.21,848.914062513,1233.0
-5.67,851.382812513,1217.0
-6.65,852.023437513,1229.0
-4.85,850.742187513,1229.0
10.12,849.289062513,1193.0
-10.12,850.820312513,1237.0
5.38,849.593750013,1128.0
-9.87,850.625000013,1190.0
-9.75,849.953125013,1174.0
-11.12,848.976562513,1265.0
-11.48,850.875000013,1228.0
19.14,849.593750013,1220.0
31.31,848.804687513,1225.0
17.16,849.828125013,1226.0
29.06,850.171875013,1252.0
5.25,849.726562513,1193.0
14.52,850.789062513,1227.0
-3.39,850.328125013,1232.0
-11.42,849.679687513,1221.0
-12.92,851.734375013,1286.0
-12.29,851.687500013,1218.0
9.17,850.453125013,1276.0
9.37,852.039062513,1259.0
0.71,850.468750013,1208.0
26.56,849.117187513,1225.0
28.04,850.039062513,1231.0
38.47,848.992187513,1191.0
20.68,848.835937513,1205.0
31.95,848.953125013,1214.0
23.91,850.203125013,1232.0
16.42,849.742187513,1165.0
8.65,849.781250013,1214.0
9.42,850.546875013,1172.0
17.92,848.750000013,1262.0
8.62,849.765625013,1224.0
-6.86,849.257812513,1465.0
-9.88,850.257812513,1251.0
-10.79,851.671875013,1234.0
-4.86,849.882812513,1251.0
-12.9,849.484375013,1266.0
-13.88,848.953125013,1304.0
-12.65,849.906250013,1216.0
-9.63,850.929687513,1217.0
-12.54,851.609375013,1252.0
-8.27,851.226562513,1267.0
-8.65,850.812500013,1188.0
5.88,850.523437513,1195.0
10.71,851.210937513,1229.0
25.37,849.929687513,1255.0
3.64,849.648437513,1193.0
-9.69,851.179687513,1265.0
-15.33,849.726562513,1191.0
-12.1,850.242187513,1247.0
-11.62,849.039062513,1219.0
-6.98,850.257812513,1241.0
21.52,850.617187513,1195.0
2.62,850.453125013,1240.0
1.98,850.804687513,1263.0
-4.02,851.789062513,1229.0
16.06,848.609375013,1194.0
14.06,849.804687513,1243.0
21.71,849.140625013,1220.0
11.5,850.445312513,1247.0
24.54,849.070312513,1201.0
16.64,850.656250013,1260.0
28.54,849.312500013,1282.0
13.21,849.601562513,1217.0
22.41,848.890625013,1176.0
34.29,849.046875013,1208.0
-1.25,850.820312513,1177.0
-6.6,851.289062513,1241.0
-11.94,849.750000013,1168.0
-13.19,851.140625013,1268.0
-8.37,851.406250013,1196.0
2.5,851.492187513,1257.0
-12.42,850.851562513,1263.0
-10.37,850.726562513,1241.0
7.81,850.250000013,1176.0
21.62,850.062500013,1212.0
19.35,848.968750013,1212.0
13.44,851.617187513,1181.0
26.89,848.421875013,1106.0
13.1,850.843750013,1274.0
26.16,849.570312513,1211.0
19.73,848.242187513,1143.0
15.69,850.835937513,1213.0
35.95,849.593750013,1206.0
25.14,848.937500013,1218.0
5.04,851.835937513,1221.0
25.0,849.109375013,1252.0
-13.08,850.367187513,1239.0
-8.98,849.968750013,1182.0
-7.87,850.562500013,1250.0
0.89,848.812500013,1166.0
-10.08,851.320312513,1325.0
-8.61,849.890625013,1264.0
-6.13,849.609375013,1238.0
-3.88,850.828125013,1258.0
-5.86,849.304687513,1271.0
-8.36,849.171875013,1298.0
-9.89,848.523437513,1103.0
-1.62,850.562500013,1214.0
14.73,850.781250013,1318.0
3.73,849.578125013,1348.0
3.35,851.179687513,1195.0
9.6,849.953125013,1174.0
-5.1,851.320312513,1195.0
-14.87,848.843750013,1202.0
7.88,849.671875013,1230.0
8.13,850.742187513,1169.0
6.13,851.125000013,1270.0
9.71,850.945312513,1183.0
-0.27,850.625000013,1258.0
-4.61,850.421875013,1264.0
14.42,849.093750013,1252.0
15.33,849.976562513,1283.0
20.98,849.882812513,1193.0
15.16,849.820312513,1223.0
28.43,848.929687513,1223.0
16.39,851.195312513,1233.0
-3.87,851.375000013,1268.0
-7.85,852.515625013,1236.0
-13.1,849.015625013,1134.0
16.08,850.078125013,1196.0
-1.64,850.601562513,1251.0
1.87,850.710937513,1231.0
13.16,850.054687513,1227.0
16.81,849.796875013,1176.0
-5.98,852.234375013,1220.0
-13.92,849.015625013,1232.0
-13.27,849.781250013,1200.0
-11.35,851.484375013,1236.0
-12.33,850.007812513,1225.0
-5.81,851.804687513,1199.0
10.37,849.593750013,1246.0
3.1,851.406250013,1254.0
12.73,850.414062513,1223.0
22.0,848.656250013,1202.0
24.0,849.640625013,1264.0
19.58,848.765625013,1258.0
27.87,848.812500013,1236.0
-9.04,851.054687513,1233.0
-9.0,850.359375013,1266.0
-5.37,849.687500013,1214.0
-3.37,849.898437513,1189.0
-11.65,851.492187513,1281.0
1.61,850.171875013,1192.0
0.11,848.890625013,1124.0
3.88,850.734375013,1192.0
10.48,851.125000013,1276.0
17.06,850.476562513,1257.0
11.9,850.054687513,1225.0
13.65,850.320312513,1221.0
13.56,850.367187513,1217.0
15.81,849.007812513,1281.0
10.54,849.562500013,1180.0
29.52,849.132812513,1233.0
21.35,849.796875013,1204.0
1.56,851.843750013,1194.0
0.4,851.648437513,1227.0
-3.48,851.890625013,1194.0
-6.0,850.093750013,1162.0
-5.23,850.843750013,1224.0
9.58,851.789062513,1259.0
-6.88,850.968750013,1176.0
-11.27,851.015625013,1274.0
-9.25,850.171875013,1254.0
3.48,850.695312513,1233.0
12.64,850.453125013,1272.0
6.91,849.546875013,1154.0
-6.25,851.195312513,1199.0
-2.64,848.484375013,1162.0
-1.87,849.257812513,1195.0
-4.63,850.007812513,1225.0
1.0,851.421875013,1190.0
0.13,851.289062513,1231.0
7.0,849.960937513,1291.0
1.42,852.382812513,1189.0
10.27,850.265625013,1270.0
10.02,848.539062513,1189.0
13.63,848.578125013,1178.0
12.4,849.320312513,1287.0
12.06,849.734375013,1212.0
13.29,850.351562513,1297.0
9.67,851.429687513,1255.0
5.06,852.640625013,1222.0
11.06,851.539062513,1215.0
10.44,849.734375013,1230.0
7.75,851.898437513,1217.0
20.73,849.281250013,1246.0
17.96,849.601562513,1233.0
11.92,851.000000013,1196.0
5.5,851.546875013,1228.0
16.89,851.031250013,1252.0
9.87,850.882812513,1221.0
21.02,849.757812513,1215.0
22.5,848.570312513,1167.0
22.89,850.304687513,1275.0
3.37,851.414062513,1215.0
12.25,850.906250013,1202.0
-0.9,850.265625013,1278.0
8.5,850.226562513,1283.0
2.98,851.929687513,1245.0
9.16,849.992187513,1295.0
0.96,851.375000013,1200.0
-4.13,850.328125013,1226.0
-2.27,850.679687513,1239.0
-1.63,850.460937513,1299.0
-12.27,849.046875013,1212.0
-7.88,850.851562513,1241.0
-15.29,848.914062513,1285.0
-13.31,850.875000013,1252.0
-9.58,851.671875013,1226.0
3.12,851.398437513,1249.0
-2.5,850.968750013,1192.0
5.89,850.242187513,1273.0
7.12,851.250000013,1260.0
3.87,849.968750013,1232.0
-10.11,848.812500013,1266.0
-11.0,850.046875013,1174.0
5.62,851.890625013,1218.0
-4.38,850.101562513,1259.0
6.0,851.101562513,1199.0
18.71,849.539062513,1197.0
25.52,850.218750013,1262.0
24.12,848.937500013,1196.0
11.81,848.890625013,1230.0
18.46,849.804687513,1211.0
29.66,849.601562513,1175.0
25.23,848.796875013,1206.0
19.19,849.367187513,1163.0
17.58,849.117187513,1217.0
-2.62,852.265625013,1192.0
-6.5,851.101562513,1177.0
-5.25,850.828125013,1208.0
-9.17,851.468750013,1244.0
-7.0,850.796875013,1216.0
-12.52,849.007812513,1267.0
-12.4,851.054687513,1239.0
2.65,851.500000013,1172.0
10.39,850.734375013,1292.0
15.83,849.765625013,1244.0
11.73,849.859375013,1218.0
-9.37,850.671875013,1236.0
-4.39,848.875000013,1246.0
0.65,851.390625013,1242.0
14.17,850.296875013,1228.0
10.9,849.460937513,1111.0
12.94,850.640625013,1218.0
15.19,850.828125013,1210.0
10.35,852.062500013,1218.0
19.62,850.835937513,1269.0
13.79,850.617187513,1223.0
17.19,850.226562513,1235.0
16.98,850.007812513,1197.0
8.73,851.984375013,1184.0
15.75,850.046875013,1222.0
14.08,850.992187513,1201.0
7.17,850.398437513,1173.0
11.13,849.367187513,1221.0
11.02,851.492187513,1161.0
13.54,850.960937513,1261.0
18.14,849.437500013,1180.0
28.18,849.171875013,1232.0
25.66,850.304687513,1221.0
36.33,850.414062513,1203.0
22.02,849.843750013,1286.0
-2.36,850.867187513,1225.0
8.14,851.000000013,1218.0
13.75,850.656250013,1220.0
1.64,848.773437513,1211.0
3.5,851.046875013,1222.0
2.1,852.507812513,1241.0
0.12,849.804687513,1269.0
-3.42,852.359375013,1196.0
-11.71,851.093750013,1194.0
4.14,850.593750013,1294.0
-2.25,850.875000013,1296.0
11.94,850.765625013,1252.0
-0.61,849.648437513,1251.0
8.83,851.039062513,1223.0
12.1,851.265625013,1240.0
11.79,851.367187513,1225.0
11.33,851.054687513,1193.0
4.62,850.593750013,1220.0
7.5,851.000000013,1278.0
18.64,848.648437513,1185.0
14.98,851.250000013,1294.0
7.44,852.234375013,1250.0
12.39,850.476562513,1257.0
22.29,850.695312513,1249.0
19.02,850.742187513,1205.0
31.91,848.882812513,1207.0
7.08,851.343750013,1210.0
15.58,850.093750013,1182.0
14.58,849.726562513,1243.0
20.23,848.945312513,1273.0
19.87,851.359375013,1254.0
7.83,852.085937513,1215.0
12.71,850.859375013,1288.0
24.89,849.453125013,1158.0
16.58,848.984375013,1242.0
20.12,848.992187513,1255.0
23.1,849.250000013,1272.0
16.12,851.171875013,1222.0
23.77,849.109375013,1192.0
14.1,848.882812513,1189.0
-13.21,851.195312513,1281.0
4.27,851.812500013,1194.0
0.38,851.546875013,1220.0
10.17,851.750000013,1202.0
8.63,851.093750013,1194.0
-11.13,850.828125013,1272.0
10.96,849.968750013,1154.0
14.04,850.234375013,1214.0
8.88,850.875000013,1230.0
-1.92,852.859375013,1230.0
5.73,849.460937513,1239.0
-0.77,851.429687513,1221.0
8.39,850.796875013,1292.0
19.41,850.671875013,1226.0
1.35,850.820312513,1253.0
-0.98,852.351562513,1195.0
4.13,851.843750013,1244.0
-11.17,850.960937513,1237.0
-11.56,850.695312513,1279.0
0.52,851.867187513,1231.0
-8.33,851.648437513,1199.0
-10.9,850.531250013,1236.0
-8.52,851.148437513,1253.0
-8.92,852.867187513,1267.0
-12.81,849.804687513,1199.0
20.96,849.000000013,1234.0
-8.62,851.062500013,1268.0
-9.96,850.617187513,1197.0
-8.23,851.492187513,1199.0
-11.83,849.835937513,1373.0
-6.48,851.515625013,1298.0
-8.48,851.664062513,1213.0
-4.98,851.296875013,1236.0
-2.98,851.968750013,1220.0
-10.48,849.148437513,1185.0
-13.06,850.859375013,1244.0
-13.77,849.843750013,1206.0
-10.86,849.007812513,1283.0
14.0,851.226562513,1259.0
10.08,851.484375013,1182.0
13.73,850.359375013,1156.0
-3.21,852.734375013,1258.0
-9.79,851.859375013,1238.0
-9.92,851.578125013,1182.0
-11.29,850.710937513,1239.0
12.85,851.460937513,1227.0
14.5,851.617187513,1225.0
24.16,849.945312513,1201.0
2.96,851.507812513,1245.0
26.43,850.507812513,1249.0
8.6,852.289062513,1249.0
11.69,851.085937513,1217.0
21.27,850.289062513,1253.0
11.71,850.890625013,1270.0
15.1,851.000000013,1224.0
28.25,849.078125013,1290.0
20.6,848.796875013,1176.0
14.56,850.679687513,1259.0
17.23,850.828125013,1258.0
12.9,848.562500013,1120.0
8.25,850.382812513,1189.0
10.63,850.414062513,1205.0
11.29,850.742187513,1227.0
8.67,852.195312513,1219.0
-2.44,852.398437513,1233.0
12.96,849.578125013,1316.0
5.98,849.468750013,1298.0
17.27,849.750000013,1246.0
-4.77,851.242187513,1205.0
4.39,850.828125013,1248.0
4.44,852.140625013,1232.0
-1.77,852.078125013,1230.0
1.39,850.289062513,1329.0
10.64,850.914062513,1279.0
7.64,851.000000013,1266.0
18.52,849.953125013,1180.0
7.46,850.984375013,1298.0
16.35,849.546875013,1292.0
32.54,848.890625013,1248.0
22.04,850.085937513,1275.0
28.89,848.953125013,1188.0
35.7,849.132812513,1257.0
22.85,849.617187513,1209.0
4.46,852.039062513,1213.0
11.35,851.234375013,1242.0
24.5,849.140625013,1228.0
23.27,850.390625013,1272.0
12.81,851.015625013,1310.0
10.73,851.351562513,1223.0
7.96,852.023437513,1225.0
16.6,850.898437513,1255.0
16.85,851.046875013,1260.0
-7.44,853.093750013,1238.0
-0.38,850.867187513,1187.0
6.39,850.554687513,1199.0
-9.21,852.164062513,1233.0
-1.37,851.429687513,1239.0
-2.87,851.679687513,1221.0
-1.39,849.695312513,1207.0
9.65,851.679687513,1233.0
10.81,851.843750013,1240.0
14.35,850.609375013,1288.0
-0.36,850.148437513,1229.0
2.48,852.375000013,1218.0
-3.96,853.234375013,1222.0
-4.23,852.671875013,1222.0
-4.5,851.382812513,1179.0
0.15,852.320312513,1235.0
0.75,850.750000013,1218.0
8.15,850.625000013,1156.0
11.56,850.507812513,1199.0
26.04,850.390625013,1200.0
40.08,848.992187513,1217.0
33.06,849.101562513,1225.0
21.41,850.179687513,1269.0
-1.86,848.843750013,1280.0
-11.25,850.328125013,1286.0
-7.13,851.960937513,1257.0
-13.6,851.015625013,1262.0
-12.94,850.195312513,1217.0
-12.17,851.351562513,1215.0
-6.38,850.335937513,1203.0
2.39,849.156250013,1190.0
-4.11,849.914062513,1277.0
-5.02,851.484375013,1248.0
14.64,850.953125013,1208.0
-6.62,851.406250013,1220.0
-8.71,851.531250013,1264.0
-12.44,850.687500013,1214.0
18.5,850.484375013,1214.0
17.14,849.757812513,1213.0
13.35,850.132812513,1189.0
3.06,852.992187513,1217.0
6.58,851.335937513,1267.0
-6.37,851.671875013,1206.0
-9.6,852.085937513,1255.0
-9.73,851.789062513,1311.0
-8.85,851.171875013,1304.0
-14.17,849.867187513,1225.0
-12.67,851.039062513,1241.0
-12.79,850.585937513,1227.0
7.94,851.445312513,1241.0
0.87,852.226562513,1255.0
8.02,850.132812513,1233.0
16.52,849.578125013,1236.0
-0.06,852.265625013,1216.0
-3.23,851.414062513,1245.0
-3.54,852.492187513,1273.0
7.31,851.937500013,1246.0
9.56,850.546875013,1164.0
11.21,850.062500013,1274.0
8.96,851.460937513,1221.0
18.87,849.375000013,1282.0
12.62,849.632812513,1205.0
15.56,848.781250013,1216.0
10.67,851.460937513,1287.0
-3.15,851.921875013,1202.0
-11.19,851.023437513,1217.0
-7.23,851.125000013,1230.0
2.12,849.718750013,1224.0
15.39,849.265625013,1246.0
17.66,848.890625013,1174.0
29.31,850.476562513,1227.0
20.64,850.500000013,1250.0
10.56,851.945312513,1245.0
11.23,852.195312513,1259.0
0.83,852.625000013,1250.0
-4.58,852.500000013,1242.0
-12.5,849.000000013,1270.0
-13.98,849.078125013,1218.0
-10.96,851.140625013,1228.0
-14.19,849.656250013,1138.0
-15.23,848.898437513,1197.0
-15.98,849.078125013,1268.0
-10.5,850.703125013,1294.0
-14.0,849.195312513,1229.0
-13.64,848.945312513,1195.0
-11.23,849.929687513,1247.0
10.38,849.843750013,1194.0
10.77,851.265625013,1166.0
11.15,851.445312513,1213.0
22.12,850.335937513,1229.0
8.46,852.828125013,1214.0
10.5,849.640625013,1218.0
1.62,851.007812513,1201.0
7.98,849.984375013,1228.0
1.48,850.835937513,1221.0
-3.67,852.000000013,1176.0
-1.15,851.828125013,1274.0
6.23,850.687500013,1272.0
6.96,851.976562513,1263.0
1.31,852.492187513,1215.0
7.56,849.812500013,1260.0
7.69,851.585937513,1239.0
6.15,851.523437513,1187.0
15.62,851.132812513,1191.0
9.31,850.789062513,1223.0
5.94,851.343750013,1198.0
12.12,850.406250013,1194.0
6.69,852.234375013,1180.0
-11.46,851.273437513,1179.0
-7.94,852.031250013,1268.0
-15.19,849.507812513,1361.0
-15.58,849.117187513,1293.0
-11.77,851.429687513,1245.0
-12.15,851.078125013,1242.0
0.48,852.554687513,1241.0
-9.52,852.093750013,1236.0
-11.08,851.726562513,1243.0
-7.29,851.367187513,1245.0
-10.71,851.187500013,1230.0
-7.62,850.117187513,1179.0
-8.6,850.882812513,1217.0
4.06,852.945312513,1239.0
17.21,849.515625013,1140.0
13.31,850.500000013,1238.0
13.06,851.406250013,1200.0
18.6,850.664062513,1241.0
11.46,850.554687513,1219.0
17.37,851.609375013,1212.0
15.06,850.085937513,1173.0
13.92,850.492187513,1245.0
15.37,850.726562513,1229.0
12.23,849.914062513,1245.0
-4.27,851.273437513,1221.0
-5.5,850.406250013,1216.0
-8.73,849.890625013,1290.0
-7.25,850.406250013,1278.0
3.25,850.875000013,1244.0
-3.38,852.281250013,1262.0
-11.38,850.234375013,1178.0
-8.02,851.796875013,1230.0
-5.88,850.398437513,1199.0
-5.38,851.312500013,1252.0
-10.65,850.921875013,1192.0
-10.27,850.750000013,1268.0
-7.5,850.460937513,1271.0
-3.0,852.062500013,1234.0
6.87,850.640625013,1250.0
11.16,849.734375013,1198.0
24.43,850.820312513,1235.0
13.02,850.750000013,1244.0
25.91,850.609375013,1204.0
9.1,850.960937513,1255.0
19.48,851.289062513,1199.0
4.08,851.968750013,1250.0
9.27,851.390625013,1198.0
7.13,849.804687513,1175.0
7.58,852.148437513,1205.0
-2.38,850.250000013,1212.0
-10.69,852.156250013,1208.0
-9.65,851.718750013,1206.0
-13.38,850.281250013,1282.0
-13.0,849.671875013,1248.0
-9.13,851.328125013,1296.0
-11.63,850.539062513,1281.0
19.71,849.718750013,1258.0
13.19,851.570312513,1193.0
-2.88,851.601562513,1247.0
17.02,849.710937513,1245.0
21.16,849.218750013,1262.0
31.06,849.101562513,1231.0
24.25,850.210937513,1315.0
15.12,849.820312513,1147.0
19.1,850.226562513,1245.0
23.02,850.562500013,1216.0
-1.13,852.164062513,1239.0
10.31,851.734375013,1230.0
7.54,852.734375013,1222.0
8.23,850.007812513,1253.0
-3.4,852.171875013,1228.0
1.81,852.476562513,1197.0
5.08,852.742187513,1227.0
8.31,852.367187513,1263.0
