0,1,2
-32.0,4470.76757819,1317.0
-25.25,4470.10351569,1545.0
4.58,4470.64062507,1270.0
-5.59,4472.90039069,1359.0
-28.55,4469.51562507,1354.0
-24.6,4469.23632819,1553.0
-15.21,4471.00000007,1506.0
-13.55,4471.42382819,1199.0
12.46,4470.47851569,1593.0
-37.44,4470.44531257,1374.0
-22.47,4472.38476569,1311.0
-35.52,4469.83203132,1368.0
-30.03,4471.13085944,1499.0
-5.18,4471.96875007,1122.0
16.9,4471.17382819,1271.0
19.03,4470.61328132,1110.0
3.58,4469.82812507,1412.0
13.11,4470.60546882,1324.0
10.71,4471.83789069,1337.0
5.88,4471.63476569,1307.0
-8.2,4471.28320319,1437.0
-46.83,4470.55273444,1355.0
-40.14,4470.59375007,1396.0
-43.06,4470.33593757,1184.0
-2.95,4469.81054694,1613.0
1.1,4471.00000007,1180.0
-10.09,4472.22070319,1321.0
-17.1,4470.62304694,1269.0
-8.63,4472.31445319,1297.0
-27.94,4468.96484382,1184.0
-42.76,4469.67382819,1323.0
-30.42,4471.27734382,1426.0
-36.34,4469.76562507,1536.0
-47.38,4469.72265632,1322.0
-33.41,4471.16796882,1326.0
-23.71,4470.38281257,1276.0
-12.53,4472.74804694,1313.0
-8.97,4468.71289069,1601.0
-50.23,4469.78125007,1294.0
18.55,4470.65820319,1317.0
19.32,4470.43945319,1351.0
11.6,4472.32031257,1384.0
11.87,4471.76171882,1422.0
-4.17,4470.49609382,1324.0
-9.99,4471.85742194,1175.0
8.65,4470.88085944,1207.0
-0.68,4472.16406257,1376.0
6.93,4471.72070319,1483.0
4.23,4470.79296882,1470.0
-3.32,4471.62695319,1245.0
17.2,4469.40039069,1555.0
-6.41,4473.13281257,1404.0
-8.86,4472.49414069,1437.0
1.47,4469.79101569,1237.0
-54.99,4468.73828132,1350.0
15.03,4470.66601569,1405.0
1.56,4470.99804694,1265.0
-6.32,4469.54101569,1311.0
-16.42,4472.26757819,1307.0
-22.63,4471.58984382,1286.0
-19.4,4470.39843757,1426.0
-5.37,4470.84570319,1221.0
-0.21,4470.31640632,1338.0
-19.67,4470.40234382,1232.0
-40.84,4468.76562507,1428.0
-58.2,4470.40039069,1347.0
-43.23,4471.35742194,1329.0
-28.21,4470.34960944,1207.0
-24.47,4469.91601569,1431.0
-11.83,4470.42773444,1311.0
-11.28,4471.56445319,1495.0
-28.48,4471.49023444,1477.0
-47.3,4469.85351569,1269.0
-58.76,4470.52929694,1427.0
16.68,4470.41015632,1394.0
11.75,4471.68945319,1373.0
16.2,4471.72851569,1377.0
5.13,4469.53125007,1158.0
1.9,4471.92968757,1326.0
0.68,4471.56640632,1322.0
-11.03,4472.00195319,1323.0
21.45,4470.36914069,1261.0
17.99,4470.56250007,1364.0
16.18,4469.66796882,1444.0
10.93,4470.95898444,1553.0
5.71,4470.04492194,1395.0
-36.37,4469.78710944,1299.0
-43.07,4467.38867194,1333.0
-10.72,4470.71289069,1265.0
-20.96,4470.53320319,1349.0
-39.18,4468.72656257,1256.0
-31.15,4469.78320319,1363.0
-39.53,4469.91601569,1451.0
-33.64,4471.05859382,1252.0
-16.15,4471.38281257,1266.0
-31.96,4470.56250007,1416.0
-42.66,4470.59179694,1423.0
-54.13,4468.74609382,1282.0
-31.14,4470.51757819,1231.0
11.39,4471.56054694,1441.0
18.29,4471.82031257,1530.0
1.74,4470.72070319,1495.0
-2.42,4472.79101569,1323.0
2.53,4473.61718757,1314.0
11.27,4470.44531257,1256.0
7.29,4471.80664069,1511.0
-9.1,4469.12695319,1493.0
-4.62,4471.97265632,1412.0
-6.82,4470.90820319,1461.0
-19.86,4469.71289069,1297.0
-15.49,4472.52539069,1395.0
-20.18,4470.46679694,1133.0
-32.8,4471.26562507,1432.0
4.29,4472.41796882,1464.0
-5.36,4471.04687507,1494.0
-12.38,4468.19531257,1388.0
-15.06,4471.46093757,1368.0
-26.08,4469.97851569,1449.0
-30.45,4470.55859382,1388.0
2.5,4471.06835944,1409.0
-13.34,4470.52734382,1390.0
-34.64,4469.82617194,1407.0
6.88,4471.45507819,1337.0
-17.86,4472.22851569,1187.0
1.83,4471.58593757,1194.0
10.24,4471.36914069,1167.0
16.4,4472.34960944,1309.0
16.39,4473.26367194,1293.0
7.56,4472.86914069,1129.0
3.22,4472.42187507,1114.0
5.62,4472.32812507,1296.0
-39.86,4470.93750007,1336.0
-14.52,4473.06054694,1399.0
-16.48,4472.82812507,1304.0
-43.64,4469.79101569,1351.0
-37.72,4470.38476569,1287.0
-36.91,4470.79492194,1347.0
10.15,4470.29101569,1581.0
12.34,4469.59570319,1305.0
-26.95,4470.29296882,1170.0
-20.75,4470.81835944,1233.0
-0.48,4470.83789069,1279.0
0.95,4471.54492194,1239.0
-6.59,4472.62695319,1349.0
-6.86,4472.23632819,1413.0
14.55,4470.35937507,1082.0
3.31,4470.46679694,1485.0
0.37,4472.43945319,1409.0
5.28,4472.18945319,1337.0
14.32,4470.66210944,1389.0
15.59,4472.73632819,1325.0
16.66,4472.50585944,1383.0
-25.81,4469.71289069,1423.0
-18.57,4470.94726569,1379.0
17.4,4472.42773444,1323.0
11.21,4473.33593757,1236.0
3.41,4471.83398444,1095.0
8.84,4472.40234382,1378.0
0.84,4470.84960944,1485.0
-3.87,4471.93359382,1316.0
7.48,4472.95117194,1193.0
-22.09,4469.77734382,1562.0
-17.05,4472.12500007,1160.0
-21.82,4469.93554694,1325.0
10.31,4472.42382819,1409.0
13.74,4471.76562507,1266.0
4.04,4470.56445319,1349.0
5.78,4472.42968757,1318.0
-23.69,4471.85156257,1270.0
-15.07,4470.42773444,1449.0
-1.19,4471.22851569,1363.0
15.02,4471.03125007,1362.0
11.58,4471.98242194,1461.0
16.13,4472.11914069,1429.0
18.49,4472.19335944,1257.0
17.72,4471.18750007,1300.0
16.74,4469.82421882,1288.0
13.49,4472.31835944,1487.0
-11.09,4472.25976569,1269.0
-19.21,4471.19921882,1376.0
-11.39,4472.14843757,1326.0
9.28,4472.55859382,1404.0
-50.78,4470.02148444,1557.0
-11.15,4470.12500007,1338.0
-11.42,4471.98828132,1230.0
-2.44,4473.23046882,1290.0
1.88,4469.72851569,1451.0
-10.69,4472.85937507,1456.0
-4.44,4471.93554694,1441.0
3.14,4472.59570319,1265.0
7.86,4473.13085944,1331.0
-3.44,4471.33593757,1274.0
-4.97,4469.87695319,1257.0
-32.02,4471.90429694,1359.0
-31.73,4470.43945319,1389.0
-38.71,4470.62500007,1348.0
-21.76,4472.43945319,1331.0
-1.21,4471.28710944,1283.0
-18.13,4473.13671882,1232.0
-23.61,4472.64843757,1232.0
-33.68,4470.50781257,1322.0
-23.98,4471.30664069,1397.0
-33.13,4472.48046882,1372.0
-16.4,4470.72656257,1260.0
-11.56,4469.77343757,1794.0
5.72,4471.74414069,1335.0
0.45,4470.62500007,1416.0
5.17,4472.24218757,1372.0
-1.48,4472.37695319,1363.0
-6.11,4473.53320319,1335.0
-6.94,4472.95117194,1451.0
-13.19,4471.46484382,1308.0
-10.87,4472.37695319,1391.0
-5.99,4471.35156257,1232.0
-14.66,4469.90625007,1480.0
-20.41,4471.58984382,1488.0
13.73,4471.88281257,1548.0
-26.8,4470.80078132,1474.0
-9.55,4471.56835944,1309.0
15.32,4472.98437507,1328.0
-25.7,4472.02343757,1290.0
-31.74,4470.80468757,1302.0
-34.21,4469.75195319,1451.0
-36.63,4471.40625007,1314.0
-30.17,4471.42773444,1385.0
-13.14,4472.40625007,1490.0
-39.54,4472.26562507,1380.0
1.2,4471.06835944,1369.0
8.17,4473.15234382,1424.0
-35.21,4471.50000007,1340.0
-15.04,4469.67382819,1359.0
-8.0,4471.05468757,1220.0
9.55,4471.64648444,1515.0
13.75,4471.64843757,1378.0
-8.15,4472.02148444,1259.0
-22.18,4471.59375007,1342.0
-17.57,4471.24218757,1192.0
-12.3,4471.75585944,1263.0
-28.23,4472.07226569,1387.0
-35.48,4471.76171882,1498.0
-28.77,4471.06835944,1499.0
-6.07,4471.89062507,1262.0
17.74,4472.01171882,1342.0
13.81,4472.32226569,1457.0
-4.52,4471.66601569,1277.0
3.7,4472.39843757,1344.0
4.47,4472.41992194,1391.0
-19.91,4473.11523444,1347.0
13.97,4471.66406257,1232.0
0.22,4474.49804694,1429.0
18.76,4472.07031257,1262.0
18.26,4469.78320319,1265.0
6.64,4470.79296882,1350.0
11.36,4471.58398444,1405.0
2.32,4471.19531257,1392.0
-18.23,4471.58203132,1338.0
-18.0,4471.86132819,1181.0
-22.34,4472.91015632,1286.0
-8.3,4472.69726569,1367.0
-7.73,4470.51953132,1246.0
-17.71,4472.58789069,1327.0
-13.46,4471.91406257,1372.0
-3.13,4472.19335944,1307.0
10.86,4471.37109382,1526.0
12.13,4472.66992194,1429.0
-0.27,4472.50976569,1287.0
-11.72,4472.16992194,1453.0
-37.46,4469.20117194,1373.0
-27.18,4469.59570319,1327.0
-23.72,4469.71093757,1342.0
-9.82,4472.78320319,1267.0
14.02,4470.62304694,1335.0
14.5,4471.17578132,1410.0
-33.14,4470.33789069,1119.0
-35.5,4470.45117194,1311.0
-22.36,4469.85742194,1475.0
-29.04,4471.20703132,1330.0
-16.36,4471.63085944,1289.0
-20.68,4472.56835944,1311.0
-15.29,4473.12890632,1422.0
-6.36,4473.46484382,1366.0
-11.77,4470.76757819,1439.0
-18.52,4472.92968757,1294.0
-28.5,4472.05273444,1337.0
-26.94,4470.86914069,1347.0
-5.51,4472.95507819,1395.0
-0.36,4473.37304694,1213.0
-8.47,4472.72656257,1384.0
-13.95,4471.14062507,1298.0
-18.98,4470.92187507,1398.0
-23.91,4470.50195319,1489.0
-35.49,4471.83593757,1350.0
-46.46,4470.73632819,1309.0
-35.77,4471.65234382,1326.0
-43.24,4470.52929694,1399.0
-28.76,4471.49414069,1437.0
-14.22,4472.55859382,1324.0
-12.92,4470.45898444,1263.0
-32.54,4472.14648444,1355.0
-47.01,4471.32617194,1399.0
-43.33,4471.49609382,1340.0
-50.51,4471.16015632,1278.0
-35.76,4472.62695319,1329.0
0.73,4471.19726569,1215.0
-8.24,4471.90625007,1378.0
-25.03,4471.26367194,1407.0
-25.59,4469.65625007,1468.0
-20.07,4468.89843757,1482.0
-9.23,4471.85156257,1480.0
-13.16,4472.95898444,1421.0
-25.53,4472.10351569,1257.0
-36.07,4470.85546882,1172.0
-21.48,4471.51367194,1367.0
-17.45,4472.83593757,1222.0
-9.61,4473.86718757,1266.0
9.08,4472.28906257,1372.0
10.44,4473.29882819,1313.0
12.41,4471.89257819,1333.0
14.18,4471.50976569,1337.0
-16.29,4471.89843757,1258.0
-25.01,4471.99804694,1271.0
-30.71,4471.16210944,1317.0
-28.51,4470.84960944,1373.0
-19.79,4471.23242194,1441.0
-21.78,4470.55664069,1393.0
-27.48,4471.26562507,1388.0
-40.41,4470.40429694,1373.0
-26.64,4471.97265632,1396.0
-22.02,4471.19726569,1237.0
-28.22,4470.86914069,1383.0
-55.53,4469.90039069,1453.0
-47.28,4471.38281257,1350.0
-58.47,4470.59570319,1345.0
-25.0,4472.90625007,1356.0
-25.86,4471.25195319,1501.0
-17.18,4472.19531257,1458.0
-15.75,4470.81250007,1352.0
0.46,4472.86914069,1301.0
6.02,4472.76367194,1347.0
-2.45,4473.78125007,1426.0
2.82,4473.24023444,1353.0
7.88,4472.13281257,1272.0
3.96,4471.88281257,1362.0
9.6,4469.73437507,1492.0
8.13,4472.37500007,1410.0
4.88,4472.50000007,1282.0
8.67,4470.89257819,1285.0
8.94,4469.91992194,1607.0
7.01,4472.43750007,1034.0
-2.03,4473.42968757,1252.0
-8.29,4472.59765632,1468.0
-23.78,4471.82617194,1313.0
-14.53,4473.04101569,1385.0
-22.48,4471.66406257,1408.0
-14.93,4472.56835944,1443.0
-21.64,4470.30859382,1250.0
-22.03,4473.17578132,1300.0
8.01,4472.25585944,1533.0
20.36,4469.69335944,1573.0
17.13,4470.65039069,1321.0
7.17,4472.68945319,1783.0
0.41,4470.81054694,1191.0
-4.8,4471.06445319,1415.0
-2.82,4472.15625007,1344.0
-1.29,4470.65039069,1563.0
18.02,4471.70898444,1283.0
17.18,4472.74804694,1275.0
17.68,4472.53125007,1422.0
4.22,4470.68750007,1572.0
-8.56,4472.30664069,1443.0
-26.07,4470.62304694,1503.0
-40.82,4470.56640632,1450.0
-33.4,4470.55468757,1224.0
-10.22,4470.36132819,1459.0
-20.2,4470.81835944,1269.0
6.0,4470.56835944,1245.0
3.05,4470.78515632,1314.0
-5.33,4470.64843757,1416.0
-5.52,4472.48437507,1418.0
0.16,4472.31250007,1416.0
-20.28,4471.70703132,1318.0
-16.78,4471.66992194,1323.0
16.93,4471.98242194,1311.0
16.94,4471.50000007,1282.0
16.36,4472.61718757,1336.0
-10.59,4473.00585944,1305.0
-17.49,4472.22460944,1403.0
-13.82,4472.31054694,1347.0
-29.76,4470.49023444,1231.0
-24.49,4471.77929694,1269.0
6.6,4470.34765632,1332.0
-13.63,4470.70117194,1369.0
-0.95,4471.38085944,1217.0
-16.01,4472.93750007,1342.0
-21.25,4471.22265632,1384.0
-20.7,4470.48437507,1422.0
-25.97,4470.81250007,1502.0
-20.98,4472.90234382,1284.0
-19.99,4473.04492194,1329.0
-14.87,4471.44921882,1176.0
-11.59,4472.63671882,1364.0
-12.2,4471.97070319,1311.0
-15.64,4471.51171882,1346.0
-4.75,4471.92968757,1644.0
-10.02,4472.72460944,1413.0
-8.22,4472.70507819,1303.0
-15.32,4473.35742194,1319.0
-29.36,4472.51367194,1297.0
-15.79,4471.24414069,1243.0
-19.84,4472.67578132,1368.0
-26.65,4472.59570319,1249.0
-32.86,4472.08398444,1383.0
2.29,4472.48046882,1238.0
11.67,4473.08593757,1212.0
16.64,4472.71679694,1411.0
-11.7,4472.74218757,1250.0
10.8,4472.22070319,1349.0
-12.87,4473.13867194,1247.0
-3.52,4473.41601569,1249.0
-4.36,4474.66796882,1348.0
-19.28,4471.25195319,1217.0
-21.75,4471.97265632,1472.0
-15.48,4470.22265632,1118.0
-17.4,4470.46093757,1226.0
-11.69,4471.96875007,1208.0
-21.21,4471.24218757,1358.0
-23.88,4471.76562507,1300.0
-23.6,4469.99218757,1372.0
-38.98,4469.92578132,1364.0
-32.29,4472.31054694,1437.0
-43.04,4471.23437507,1396.0
-35.79,4470.42968757,1344.0
-46.18,4469.54101569,1209.0
-39.26,4469.65039069,1339.0
-14.48,4472.79492194,1365.0
5.18,4472.25000007,1384.0
-21.8,4472.05859382,1356.0
-36.33,4471.18359382,1336.0
-21.23,4471.87695319,1317.0
-21.49,4472.25390632,1346.0
-27.97,4470.85937507,1342.0
-7.8,4473.26953132,1272.0
3.78,4473.12500007,1180.0
-0.01,4472.86132819,1243.0
18.24,4472.89843757,1460.0
4.9,4472.28515632,1242.0
3.68,4469.98437507,1530.0
8.95,4471.97070319,1417.0
9.23,4472.04101569,1423.0
12.2,4470.47265632,1240.0
-0.91,4472.37500007,1434.0
-22.86,4472.66601569,1283.0
-22.59,4473.57421882,1414.0
-15.6,4472.94531257,1302.0
-14.78,4471.50976569,1457.0
-31.99,4471.66210944,1367.0
-25.29,4473.12304694,1331.0
-25.3,4471.91601569,1343.0
-36.04,4470.86132819,1501.0
-11.5,4472.41796882,1436.0
-29.85,4471.60546882,1358.0
-29.57,4470.69726569,1369.0
-43.5,4471.47460944,1341.0
-8.94,4473.73632819,1315.0
-19.49,4472.86523444,1223.0
-19.73,4471.61132819,1293.0
-23.56,4470.29296882,1246.0
-27.06,4469.90625007,1486.0
-27.56,4469.79492194,1177.0
0.55,4472.85742194,1295.0
-7.02,4472.14257819,1311.0
-15.09,4470.66992194,1315.0
-10.8,4470.56054694,1181.0
6.06,4473.61132819,1413.0
1.63,4471.89453132,1304.0
11.35,4472.05859382,1368.0
8.45,4474.16992194,1481.0
11.41,4472.38867194,1427.0
12.68,4473.13671882,1380.0
14.29,4471.36523444,1363.0
14.01,4472.45898444,1479.0
10.74,4472.91210944,1463.0
5.68,4472.38085944,1317.0
16.91,4472.50390632,1340.0
9.47,4472.25390632,1378.0
12.67,4473.97070319,1315.0
13.43,4474.28320319,1395.0
11.66,4473.07617194,1379.0
12.93,4473.94921882,1372.0
2.88,4473.20117194,1281.0
15.8,4472.37890632,1308.0
15.86,4471.68164069,1311.0
12.84,4472.42382819,1367.0
11.8,4472.50976569,1273.0
-4.87,4474.66601569,1227.0
-8.8,4471.67773444,1387.0
-19.55,4471.67187507,1256.0
-25.8,4470.90820319,1449.0
3.93,4472.65625007,1258.0
3.66,4472.75195319,1497.0
6.89,4471.96484382,1538.0
-5.13,4474.37304694,1369.0
-2.88,4474.02343757,1368.0
-13.67,4473.84765632,1402.0
-3.48,4471.68750007,1300.0
-18.4,4472.64453132,1242.0
-19.07,4472.92578132,1468.0
-9.41,4471.93750007,1396.0
-15.61,4470.69140632,1516.0
0.08,4472.66992194,1437.0
-5.91,4469.84570319,1277.0
-18.26,4473.03125007,1402.0
2.52,4472.07617194,1355.0
7.57,4470.62304694,1561.0
14.53,4471.31445319,1433.0
8.06,4474.30664069,1361.0
16.63,4472.14843757,1364.0
12.63,4473.14648444,1319.0
-1.83,4472.28125007,1416.0
-1.27,4471.85546882,1336.0
-0.83,4473.08789069,1213.0
-16.23,4472.18945319,1185.0
-15.2,4473.13671882,1314.0
-20.4,4473.65820319,1281.0
-5.95,4472.19726569,1369.0
-15.51,4469.78320319,1071.0
-14.37,4471.16406257,1212.0
-20.13,4472.36523444,1347.0
-25.55,4470.46875007,1188.0
-36.09,4469.60546882,1098.0
-29.88,4471.88476569,1417.0
-16.07,4472.23437507,1288.0
-18.28,4470.66796882,1136.0
-24.75,4471.11914069,1347.0
-0.88,4474.87695319,1365.0
-19.51,4472.04882819,1313.0
-20.01,4471.31250007,1408.0
-16.94,4472.40625007,1288.0
-23.49,4470.48828132,1368.0
-18.94,4470.36523444,1203.0
-16.82,4471.06250007,1272.0
-24.05,4470.93945319,1363.0
-21.53,4472.21484382,1336.0
-23.02,4472.24609382,1358.0
-17.99,4472.95703132,1278.0
-20.46,4472.07812507,1458.0
-27.22,4470.52734382,1392.0
-37.42,4469.84570319,1397.0
-23.43,4470.70898444,1305.0
-13.73,4472.08203132,1342.0
-22.07,4472.52734382,1378.0
-29.31,4469.88085944,1445.0
-40.0,4470.72070319,1493.0
-54.97,4470.50195319,1437.0
-40.28,4469.91601569,1503.0
-15.87,4473.34570319,1331.0
-18.84,4472.00000007,1276.0
-12.64,4473.05078132,1360.0
-36.06,4470.56250007,1536.0
-26.13,4472.61914069,1349.0
-12.37,4472.62304694,1311.0
1.78,4473.15820319,1325.0
-3.71,4472.56640632,1336.0
-9.95,4472.53125007,1306.0
